order_id,order_date,warehouse,region,product_category,delivery_status,eta_days,actual_days,cost_lkr
ORD-104414,2024-06-28,Galle-South,Southern,Dairy,Cancelled,3,,5470.13
ORD-104614,2024-07-23,Jaffna-North,Northern,Beverages,Delivered,2,2.0,5010.52
ORD-100536,2024-06-15,Colombo-Central,Western,Dairy,Delivered,2,2.0,5355.96
ORD-104712,2024-11-19,Galle-South,Southern,Beverages,Delivered,4,4.0,3702.9
ORD-103507,2024-10-23,Galle-South,Southern,Meat & Seafood,Delivered,1,1.0,9920.52
ORD-100201,2024-11-27,Galle-South,Southern,Dry Goods,Delivered,4,4.0,1535.24
ORD-101332,2024-06-04,Kandy-Hub,Central,Meat & Seafood,Delivered,4,4.0,13527.36
ORD-103502,2024-04-23,Kandy-Hub,Central,Frozen,In Transit,1,,7711.51
ORD-102708,2024-09-23,Galle-South,Southern,Beverages,Delivered,3,3.0,3469.56
ORD-104021,2024-01-18,Galle-South,Southern,Dairy,Delivered,5,5.0,5754.64
ORD-101854,2024-02-08,Kurunegala-West,North-Western,Beverages,Delivered,1,1.0,3809.17
ORD-104960,2024-05-19,Colombo-Central,Western,Dry Goods,Delayed,2,6.0,1957.6
ORD-102872,2024-10-25,Galle-South,Southern,Dairy,Delivered,3,3.0,4405.54
ORD-103030,2024-09-24,Kandy-Hub,Central,Dairy,Delivered,3,3.0,5312.07
ORD-101205,2024-11-25,Kurunegala-West,North-Western,Meat & Seafood,Delivered,3,3.0,
ORD-101645,2024-04-17,Jaffna-North,Northern,Beverages,Delayed,4,6.0,2048.94
ORD-103417,2024-11-15,Galle-South,Southern,Dry Goods,Delivered,1,1.0,1883.55
ORD-103476,2024-07-18,Galle-South,Southern,Produce,Delivered,2,2.0,2891.46
ORD-102861,2024-12-05,Galle-South,Southern,Frozen,Delivered,5,5.0,5318.22
ORD-101792,2024-05-05,Kurunegala-West,North-Western,Produce,Delayed,1,5.0,2383.36
ORD-103797,2024-01-24,Colombo-Central,Western,Dry Goods,In Transit,1,,1362.8
ORD-103368,2024-06-03,Galle-South,Southern,Dry Goods,Delivered,1,1.0,1268.46
ORD-103367,2024-04-15,Galle-South,Southern,Beverages,Delivered,2,2.0,3213.4
ORD-103533,2024-12-27,Galle-South,Southern,Beverages,Delivered,5,5.0,4779.76
ORD-104437,2024-12-11,Galle-South,Southern,Produce,Cancelled,1,,2446.11
ORD-103449,2024-06-29,Kandy-Hub,Central,Frozen,Delivered,3,3.0,8033.33
ORD-100603,2024-02-19,Galle-South,Southern,Dry Goods,Delayed,4,5.0,1212.4
ORD-103056,2024-10-19,Jaffna-North,Northern,Dairy,Delivered,3,3.0,3185.42
ORD-104404,2024-04-05,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,8962.39
ORD-100126,2024-01-29,Kandy-Hub,Central,Frozen,In Transit,1,,11496.76
ORD-103876,2024-09-10,Kandy-Hub,Central,Dry Goods,In Transit,5,,1803.81
ORD-102935,2024-03-24,Colombo-Central,Western,Beverages,Cancelled,4,,4423.59
ORD-103531,2024-01-27,Galle-South,Southern,Dry Goods,Delivered,4,4.0,1859.68
ORD-102730,2024-12-16,Galle-South,Southern,Meat & Seafood,Delivered,4,4.0,16694.62
ORD-100827,2024-11-23,Jaffna-North,Northern,Produce,Delivered,5,5.0,2306.02
ORD-101639,2024-04-09,Kandy-Hub,Central,Frozen,Delivered,1,1.0,7507.44
ORD-100984,2024-08-02,Colombo-Central,Western,Meat & Seafood,Delayed,3,6.0,11814.67
ORD-103281,2024-10-02,Kandy-Hub,Central,Dairy,Delivered,3,3.0,2846.75
ORD-103049,2024-09-15,Jaffna-North,Northern,Frozen,Delivered,3,3.0,8567.09
ORD-102188,2024-06-17,Kandy-Hub,Central,Produce,Delivered,3,3.0,1834.29
ORD-104893,2024-01-18,Galle-South,Southern,Dry Goods,Delivered,1,1.0,1504.86
ORD-102443,2024-03-18,Galle-South,Southern,Produce,Delivered,2,2.0,3621.83
ORD-100362,2024-03-22,Galle-South,Southern,Dry Goods,Delivered,5,5.0,2894.73
ORD-102349,2024-07-03,Jaffna-North,Northern,Frozen,Delivered,3,3.0,8206.7
ORD-100345,2024-04-03,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,10803.09
ORD-100814,2024-10-10,Galle-South,Southern,Dairy,Delivered,4,4.0,4182.5
ORD-103205,2024-09-04,Galle-South,Southern,Produce,Delivered,5,5.0,2241.56
ORD-103906,2024-09-18,Kurunegala-West,North-Western,Meat & Seafood,Delivered,3,3.0,16271.17
ORD-104844,2024-10-01,Jaffna-North,Northern,Dairy,Delayed,1,3.0,5576.14
ORD-103325,2024-10-12,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,4000.77
ORD-104106,2024-02-07,Galle-South,Southern,Meat & Seafood,Delivered,4,4.0,16180.57
ORD-102116,2024-12-16,Galle-South,Southern,Produce,Delivered,4,4.0,3803.18
ORD-101834,2024-05-29,Colombo-Central,Western,Meat & Seafood,Delivered,5,5.0,10404.32
ORD-100793,2024-10-28,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,1670.04
ORD-104996,2024-09-29,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,3211.58
ORD-102674,2024-12-05,Kurunegala-West,North-Western,Dry Goods,Delivered,4,4.0,1296.33
ORD-100094,2024-11-23,Galle-South,Southern,Beverages,Delivered,2,2.0,3835.76
ORD-103756,2024-08-20,Jaffna-North,Northern,Beverages,Delivered,1,1.0,5030.97
ORD-102891,2024-07-26,Kurunegala-West,North-Western,Dairy,In Transit,4,,5966.79
ORD-102371,2024-10-27,Colombo-Central,Western,Beverages,Delayed,1,3.0,3195.86
ORD-104933,2024-10-29,Kandy-Hub,Central,Produce,Cancelled,4,,2454.91
ORD-104476,2024-12-08,Kandy-Hub,Central,Beverages,Delivered,4,4.0,4510.7
ORD-103228,2024-09-26,Kandy-Hub,Central,Produce,Delayed,1,5.0,3943.25
ORD-102853,2024-02-02,Galle-South,Southern,Dairy,Delayed,2,6.0,5121.38
ORD-102912,2024-06-21,Kandy-Hub,Central,Beverages,Delivered,5,5.0,5173.92
ORD-101865,2024-05-27,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,2295.45
ORD-101857,2024-08-01,Kurunegala-West,North-Western,Meat & Seafood,Delivered,1,1.0,14220.11
ORD-102645,2024-01-02,Galle-South,Southern,Meat & Seafood,In Transit,2,,19162.99
ORD-102243,2024-02-10,Kandy-Hub,Central,Frozen,Delivered,3,3.0,9742.89
ORD-102336,2024-06-14,Kurunegala-West,North-Western,Meat & Seafood,Delivered,2,2.0,13877.26
ORD-100950,2024-02-04,Galle-South,Southern,Dairy,In Transit,5,,3405.48
ORD-103068,2024-02-24,Kurunegala-West,North-Western,Dry Goods,Delivered,4,4.0,2071.73
ORD-101120,2024-01-06,Kandy-Hub,Central,Produce,In Transit,2,,3603.6
ORD-102597,2024-09-20,Galle-South,Southern,Produce,Cancelled,1,,3941.45
ORD-102204,2024-06-14,Colombo-Central,Western,Dry Goods,Delivered,5,5.0,1422.52
ORD-100419,2024-07-03,Jaffna-North,Northern,Dairy,Delivered,2,2.0,5699.31
ORD-100922,2024-06-11,Jaffna-North,Northern,Dry Goods,Delivered,5,5.0,2090.32
ORD-101254,2024-08-25,Kandy-Hub,Central,Dry Goods,Delivered,5,5.0,2397.93
ORD-100477,2024-01-07,Jaffna-North,Northern,Frozen,Cancelled,2,,5629.47
ORD-102035,2024-11-04,Colombo-Central,Western,Beverages,Delivered,1,1.0,3533.95
ORD-101202,2024-12-25,Kandy-Hub,Central,Frozen,Delivered,4,4.0,5093.61
ORD-102626,2024-12-23,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,
ORD-104867,2024-04-27,Kandy-Hub,Central,Dairy,Delivered,1,1.0,4380.44
ORD-101970,2024-10-29,Colombo-Central,Western,Beverages,Delivered,4,4.0,2946.54
ORD-103110,2024-07-15,Kandy-Hub,Central,Dairy,Delivered,1,1.0,3512.37
ORD-104018,2024-03-09,Colombo-Central,Western,Dry Goods,Delivered,5,5.0,3130.15
ORD-102151,2024-04-27,Kandy-Hub,Central,Dry Goods,Delayed,5,9.0,2888.27
ORD-103687,2024-12-09,Kandy-Hub,Central,Frozen,Delivered,2,2.0,10336.02
ORD-101997,2024-12-28,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,17527.07
ORD-104033,2024-04-12,Galle-South,Southern,Frozen,Delayed,4,7.0,8627.63
ORD-103054,2024-10-14,Jaffna-North,Northern,Produce,Delayed,5,7.0,3646.58
ORD-101248,2024-04-28,Colombo-Central,Western,Meat & Seafood,Delayed,5,6.0,9335.99
ORD-102192,2024-04-14,Galle-South,Southern,Frozen,Delayed,5,9.0,9118.2
ORD-102712,2024-12-09,Kandy-Hub,Central,Frozen,Delivered,1,1.0,7408.5
ORD-100992,2024-03-12,Kurunegala-West,North-Western,Meat & Seafood,Delivered,5,5.0,18695.36
ORD-102190,2024-05-12,Galle-South,Southern,Beverages,Delivered,5,5.0,3645.3
ORD-103762,2024-07-29,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,11161.74
ORD-103597,2024-07-21,Galle-South,Southern,Dry Goods,Delivered,1,1.0,3167.83
ORD-101318,2024-06-12,Galle-South,Southern,Beverages,Delayed,4,8.0,4749.27
ORD-101863,2024-05-15,Galle-South,Southern,Produce,Delivered,3,3.0,3138.55
ORD-102343,2024-09-26,Jaffna-North,Northern,Frozen,Delivered,5,5.0,7126.43
ORD-102449,2024-03-03,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,2001.42
ORD-102136,2024-07-17,Galle-South,Southern,Dairy,Delivered,2,2.0,4491.37
ORD-101065,2024-05-21,Kandy-Hub,Central,Dry Goods,Delivered,1,1.0,2608.49
ORD-102464,2024-06-18,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,16998.15
ORD-104227,2024-08-11,Galle-South,Southern,Dry Goods,Delivered,2,2.0,3314.23
ORD-102621,2024-05-23,Galle-South,Southern,Dairy,Delivered,1,1.0,5297.04
ORD-100077,2024-03-23,Colombo-Central,Western,Meat & Seafood,Delivered,5,5.0,12152.84
ORD-102898,2024-10-17,Kurunegala-West,North-Western,Frozen,In Transit,5,,6237.24
ORD-101314,2024-11-25,Kurunegala-West,North-Western,Beverages,In Transit,3,,5038.8
ORD-104416,2024-06-20,Galle-South,Southern,Meat & Seafood,Delayed,3,6.0,16415.37
ORD-100872,2024-02-11,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,2150.82
ORD-103850,2024-09-24,Kandy-Hub,Central,Produce,Delivered,5,5.0,3287.09
ORD-104836,2024-02-20,Galle-South,Southern,Beverages,Delivered,3,3.0,5456.22
ORD-102965,2024-08-04,Galle-South,Southern,Meat & Seafood,In Transit,5,,11231.24
ORD-103391,2024-07-09,Galle-South,Southern,Produce,Delivered,4,4.0,2581.15
ORD-102560,2024-07-29,Jaffna-North,Northern,Frozen,In Transit,2,,8698.65
ORD-104946,2024-05-15,Jaffna-North,Northern,Beverages,Delivered,5,5.0,2392.3
ORD-102635,2024-01-10,Kandy-Hub,Central,Beverages,Delivered,5,5.0,4095.1
ORD-103530,2024-05-18,Jaffna-North,Northern,Beverages,Delivered,5,5.0,2281.86
ORD-100375,2024-02-04,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,1663.36
ORD-101908,2024-01-14,Colombo-Central,Western,Dry Goods,Delayed,2,5.0,1897.65
ORD-104376,2024-04-25,Galle-South,Southern,Produce,Delayed,1,4.0,1802.42
ORD-104423,2024-06-15,Kandy-Hub,Central,Beverages,Delayed,4,8.0,4389.8
ORD-104027,2024-06-09,Colombo-Central,Western,Beverages,Delayed,4,5.0,2625.28
ORD-101604,2024-02-15,Galle-South,Southern,Beverages,Delayed,5,9.0,4036.89
ORD-101118,2024-09-20,Galle-South,Southern,Produce,Delivered,1,1.0,3964.67
ORD-103677,2024-10-07,Galle-South,Southern,Meat & Seafood,Delayed,2,6.0,11984.77
ORD-103490,2024-02-09,Galle-South,Southern,Frozen,Delivered,2,2.0,7801.96
ORD-104913,2024-08-09,Kurunegala-West,North-Western,Beverages,In Transit,1,,2282.34
ORD-102958,2024-07-06,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,10658.56
ORD-101994,2024-10-02,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,13054.65
ORD-100106,2024-10-11,Jaffna-North,Northern,Beverages,Delayed,3,7.0,2414.05
ORD-104399,2024-08-29,Jaffna-North,Northern,Beverages,Cancelled,3,,2604.97
ORD-102376,2024-11-07,Jaffna-North,Northern,Beverages,Delayed,2,6.0,3275.2
ORD-101342,2024-02-13,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,1984.77
ORD-100320,2024-04-27,Kandy-Hub,Central,Meat & Seafood,Delivered,2,2.0,18924.35
ORD-101619,2024-12-27,Colombo-Central,Western,Beverages,In Transit,2,,3979.83
ORD-103713,2024-03-22,Kurunegala-West,North-Western,Produce,Delivered,1,1.0,3282.58
ORD-102060,2024-11-22,Galle-South,Southern,Frozen,Delivered,1,1.0,5383.76
ORD-102219,2024-03-11,Kandy-Hub,Central,Dry Goods,Delivered,2,2.0,2187.63
ORD-101673,2024-10-03,Galle-South,Southern,Meat & Seafood,Delivered,1,1.0,11453.97
ORD-100260,2024-10-16,Kurunegala-West,North-Western,Produce,Delivered,4,4.0,1589.55
ORD-104461,2024-05-03,Kandy-Hub,Central,Produce,Delivered,4,4.0,3991.32
ORD-102039,2024-06-13,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,14526.21
ORD-100901,2024-01-16,Colombo-Central,Western,Dairy,Delivered,2,2.0,5327.34
ORD-103744,2024-03-29,Galle-South,Southern,Produce,Delayed,5,6.0,1818.13
ORD-102026,2024-08-12,Kandy-Hub,Central,Produce,Delivered,2,2.0,2115.76
ORD-104234,2024-04-04,Galle-South,Southern,Frozen,Delayed,4,5.0,7273.65
ORD-101917,2024-06-28,Colombo-Central,Western,Beverages,Delayed,3,6.0,3395.17
ORD-101828,2024-08-12,Galle-South,Southern,Dry Goods,Delivered,4,4.0,3184.81
ORD-101573,2024-10-23,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,18179.03
ORD-104438,2024-05-05,Kandy-Hub,Central,Produce,Delivered,4,4.0,3440.56
ORD-104208,2024-03-23,Kandy-Hub,Central,Beverages,Delivered,5,5.0,
ORD-100224,2024-09-20,Galle-South,Southern,Beverages,In Transit,5,,3948.74
ORD-100723,2024-02-13,Galle-South,Southern,Dairy,In Transit,5,,3781.15
ORD-104530,2024-01-12,Jaffna-North,Northern,Dairy,Delivered,5,5.0,2667.55
ORD-101141,2024-05-03,Colombo-Central,Western,Dairy,Cancelled,4,,3067.13
ORD-102762,2024-05-13,Galle-South,Southern,Dairy,Delivered,5,5.0,5851.07
ORD-100846,2024-02-27,Colombo-Central,Western,Dairy,Delivered,1,1.0,5945.42
ORD-102551,2024-04-27,Galle-South,Southern,Beverages,Delivered,2,2.0,3424.51
ORD-102928,2024-03-08,Kurunegala-West,North-Western,Dairy,Delivered,4,4.0,3953.82
ORD-100117,2024-02-21,Galle-South,Southern,Dry Goods,Delivered,4,4.0,1758.13
ORD-100645,2024-04-29,Colombo-Central,Western,Meat & Seafood,Delivered,1,1.0,19933.29
ORD-100003,2024-06-09,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,3076.46
ORD-104170,2024-05-16,Galle-South,Southern,Beverages,Delivered,3,3.0,4591.53
ORD-100467,2024-08-05,Kandy-Hub,Central,Frozen,Delayed,5,6.0,6339.27
ORD-100005,2024-11-09,Kurunegala-West,North-Western,Beverages,Delayed,2,4.0,4030.63
ORD-100919,2024-08-20,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,3921.38
ORD-102595,2024-03-01,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,3217.92
ORD-101063,2024-09-14,Colombo-Central,Western,Meat & Seafood,Delivered,2,2.0,17932.58
ORD-102590,2024-01-26,Colombo-Central,Western,Dairy,Delivered,3,3.0,5332.41
ORD-100242,2024-02-04,Kurunegala-West,North-Western,Dry Goods,Delayed,4,8.0,1754.48
ORD-101160,2024-07-31,Kandy-Hub,Central,Frozen,Delivered,5,5.0,11892.68
ORD-102870,2024-04-13,Colombo-Central,Western,Dry Goods,Delivered,3,3.0,1655.08
ORD-103735,2024-03-15,Galle-South,Southern,Dairy,Delivered,5,5.0,2749.52
ORD-102397,2024-04-15,Colombo-Central,Western,Frozen,Delayed,2,6.0,7101.73
ORD-103517,2024-11-25,Kurunegala-West,North-Western,Frozen,Delivered,3,3.0,11293.35
ORD-103421,2024-10-14,Jaffna-North,Northern,Dairy,Delivered,4,4.0,2708.2
ORD-102563,2024-05-29,Kurunegala-West,North-Western,Produce,Delivered,5,5.0,
ORD-101605,2024-11-20,Kandy-Hub,Central,Beverages,Delayed,5,8.0,3705.27
ORD-104877,2024-06-08,Jaffna-North,Northern,Produce,In Transit,4,,2612.3
ORD-102324,2024-09-29,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,17857.45
ORD-102709,2024-11-15,Jaffna-North,Northern,Produce,Delivered,1,1.0,2427.89
ORD-104442,2024-09-06,Colombo-Central,Western,Frozen,Delivered,5,5.0,5422.89
ORD-101312,2024-10-11,Colombo-Central,Western,Beverages,Delivered,3,3.0,4040.4
ORD-103448,2024-08-08,Kurunegala-West,North-Western,Produce,Delivered,1,1.0,3199.04
ORD-103812,2024-09-03,Galle-South,Southern,Produce,Delivered,4,4.0,2506.68
ORD-104702,2024-07-17,Kandy-Hub,Central,Dry Goods,Delivered,1,1.0,2700.41
ORD-102362,2024-12-17,Colombo-Central,Western,Meat & Seafood,Delivered,2,2.0,9999.35
ORD-101975,2024-01-19,Jaffna-North,Northern,Frozen,Cancelled,1,,11992.47
ORD-103514,2024-04-06,Galle-South,Southern,Produce,Cancelled,5,,3754.13
ORD-101761,2024-05-29,Kandy-Hub,Central,Produce,Delivered,2,2.0,1624.57
ORD-102739,2024-05-05,Galle-South,Southern,Beverages,Delivered,5,5.0,4459.02
ORD-104706,2024-06-20,Kandy-Hub,Central,Beverages,Delivered,5,5.0,5393.42
ORD-102472,2024-05-31,Kandy-Hub,Central,Dry Goods,Cancelled,4,,1572.64
ORD-104007,2024-08-25,Galle-South,Southern,Dry Goods,Delivered,5,5.0,2143.75
ORD-101493,2024-05-01,Kandy-Hub,Central,Produce,Delivered,5,5.0,3902.2
ORD-104206,2024-11-26,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,9618.49
ORD-102158,2024-10-23,Colombo-Central,Western,Dairy,In Transit,3,,4379.06
ORD-101169,2024-11-30,Jaffna-North,Northern,Beverages,In Transit,3,,3673.83
ORD-104561,2024-06-02,Kandy-Hub,Central,Beverages,Delayed,3,5.0,4403.04
ORD-100232,2024-01-08,Kandy-Hub,Central,Produce,Delivered,1,1.0,2776.07
ORD-100066,2024-11-26,Galle-South,Southern,Beverages,Delivered,1,1.0,3806.74
ORD-101603,2024-04-25,Kandy-Hub,Central,Dry Goods,Delayed,5,8.0,1147.42
ORD-103283,2024-02-05,Galle-South,Southern,Beverages,Delivered,1,1.0,4329.2
ORD-103596,2024-05-03,Kurunegala-West,North-Western,Dairy,Delivered,4,4.0,3022.71
ORD-100125,2024-07-25,Jaffna-North,Northern,Produce,Delivered,4,4.0,3490.25
ORD-101296,2024-04-05,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,17798.76
ORD-101976,2024-12-06,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,2462.17
ORD-104562,2024-01-08,Jaffna-North,Northern,Dairy,Delayed,5,8.0,2912.53
ORD-104526,2024-01-07,Kurunegala-West,North-Western,Produce,In Transit,2,,3046.99
ORD-102075,2024-05-28,Galle-South,Southern,Produce,Delivered,5,5.0,3803.55
ORD-103086,2024-03-07,Jaffna-North,Northern,Beverages,Delivered,3,3.0,2937.51
ORD-104870,2024-03-10,Jaffna-North,Northern,Frozen,In Transit,3,,8374.56
ORD-103345,2024-10-04,Kurunegala-West,North-Western,Dry Goods,In Transit,4,,2755.44
ORD-104509,2024-12-18,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,1357.68
ORD-102797,2024-07-26,Colombo-Central,Western,Dry Goods,Delivered,2,2.0,2116.6
ORD-100918,2024-04-02,Jaffna-North,Northern,Dairy,Delivered,4,4.0,3283.74
ORD-101646,2024-05-05,Colombo-Central,Western,Dairy,Delivered,4,4.0,5693.6
ORD-100364,2024-02-12,Kandy-Hub,Central,Dry Goods,Delayed,5,8.0,1192.82
ORD-103287,2024-03-14,Kandy-Hub,Central,Frozen,Delivered,4,4.0,11093.5
ORD-102125,2024-04-03,Kurunegala-West,North-Western,Dairy,Delayed,4,7.0,4762.19
ORD-104123,2024-04-07,Kandy-Hub,Central,Dairy,Delivered,5,5.0,5935.33
ORD-100525,2024-04-23,Colombo-Central,Western,Dairy,Delivered,3,3.0,
ORD-100055,2024-01-16,Kurunegala-West,North-Western,Produce,In Transit,1,,2453.86
ORD-100638,2024-10-16,Colombo-Central,Western,Beverages,Delayed,5,7.0,4475.43
ORD-100302,2024-01-04,Colombo-Central,Western,Dairy,Delivered,4,4.0,2599.12
ORD-102766,2024-05-14,Kurunegala-West,North-Western,Frozen,Delivered,4,4.0,10646.69
ORD-101276,2024-08-27,Colombo-Central,Western,Frozen,Delivered,1,1.0,7852.35
ORD-102055,2024-05-13,Colombo-Central,Western,Dairy,Delivered,1,1.0,5427.49
ORD-103644,2024-12-16,Colombo-Central,Western,Produce,Delivered,4,4.0,3585.32
ORD-104143,2024-06-12,Kurunegala-West,North-Western,Produce,Delivered,2,2.0,2710.42
ORD-102878,2024-11-13,Jaffna-North,Northern,Produce,Delivered,5,5.0,2269.12
ORD-104202,2024-05-05,Kandy-Hub,Central,Beverages,Delivered,5,5.0,2694.24
ORD-102286,2024-11-26,Jaffna-North,Northern,Frozen,Delivered,3,3.0,7383.37
ORD-102261,2024-12-30,Colombo-Central,Western,Produce,Delivered,1,1.0,3872.8
ORD-102296,2024-03-02,Kandy-Hub,Central,Beverages,Delivered,5,5.0,4973.53
ORD-101753,2024-05-24,Colombo-Central,Western,Dry Goods,Delayed,2,6.0,1258.27
ORD-101968,2024-11-02,Galle-South,Southern,Dry Goods,Delivered,5,5.0,1364.1
ORD-104395,2024-07-05,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,9937.56
ORD-103117,2024-08-22,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,15695.26
ORD-102393,2024-03-21,Kandy-Hub,Central,Beverages,In Transit,1,,2801.15
ORD-100523,2024-10-28,Kurunegala-West,North-Western,Dry Goods,Delivered,3,3.0,3371.65
ORD-103900,2024-07-08,Colombo-Central,Western,Meat & Seafood,Delayed,4,7.0,13494.93
ORD-103122,2024-06-21,Jaffna-North,Northern,Frozen,In Transit,5,,9989.08
ORD-104156,2024-09-14,Kurunegala-West,North-Western,Frozen,Delivered,4,4.0,10476.36
ORD-101969,2024-02-25,Jaffna-North,Northern,Beverages,Delivered,2,2.0,2004.61
ORD-100671,2024-08-12,Jaffna-North,Northern,Beverages,Delivered,1,1.0,3561.0
ORD-104188,2024-01-16,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,19480.21
ORD-100666,2024-07-02,Kandy-Hub,Central,Frozen,Delivered,2,2.0,8252.38
ORD-104382,2024-05-08,Jaffna-North,Northern,Frozen,Delivered,3,3.0,8985.32
ORD-101887,2024-05-30,Kandy-Hub,Central,Beverages,Delayed,5,6.0,2988.1
ORD-103266,2024-09-26,Colombo-Central,Western,Dry Goods,Delivered,3,3.0,1833.81
ORD-100280,2024-04-10,Jaffna-North,Northern,Beverages,Delayed,4,8.0,5386.36
ORD-101719,2024-07-07,Jaffna-North,Northern,Produce,Delivered,1,1.0,3920.31
ORD-102947,2024-06-30,Colombo-Central,Western,Dry Goods,Delivered,3,3.0,2390.52
ORD-100899,2024-08-12,Kurunegala-West,North-Western,Frozen,Delayed,5,9.0,5353.23
ORD-104899,2024-08-01,Jaffna-North,Northern,Frozen,Delivered,3,3.0,10856.38
ORD-100760,2024-03-05,Colombo-Central,Western,Produce,Delivered,3,3.0,2877.23
ORD-101906,2024-04-18,Colombo-Central,Western,Beverages,Delivered,2,2.0,3964.76
ORD-104042,2024-10-04,Galle-South,Southern,Dry Goods,Delivered,2,2.0,3284.67
ORD-103823,2024-03-06,Colombo-Central,Western,Dry Goods,In Transit,1,,2573.8
ORD-104138,2024-11-17,Kurunegala-West,North-Western,Dairy,In Transit,5,,5925.38
ORD-103818,2024-08-16,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,2852.21
ORD-104300,2024-04-10,Kandy-Hub,Central,Produce,Delayed,2,4.0,1905.26
ORD-102593,2024-02-04,Jaffna-North,Northern,Beverages,Delivered,1,1.0,5070.94
ORD-104164,2024-09-17,Kurunegala-West,North-Western,Frozen,Delayed,2,5.0,6177.06
ORD-103031,2024-04-09,Galle-South,Southern,Frozen,Delivered,3,3.0,9372.78
ORD-103579,2024-01-29,Jaffna-North,Northern,Meat & Seafood,Delayed,2,3.0,12110.77
ORD-102832,2024-04-19,Galle-South,Southern,Dairy,Delivered,4,4.0,3217.09
ORD-103472,2024-09-25,Galle-South,Southern,Dairy,In Transit,3,,4746.1
ORD-100137,2024-01-12,Jaffna-North,Northern,Produce,In Transit,5,,2922.4
ORD-102180,2024-09-12,Galle-South,Southern,Beverages,Delivered,4,4.0,2327.88
ORD-102128,2024-01-24,Kandy-Hub,Central,Beverages,In Transit,2,,4750.33
ORD-103177,2024-04-18,Colombo-Central,Western,Meat & Seafood,Delayed,3,4.0,10728.89
ORD-104411,2024-08-02,Kandy-Hub,Central,Frozen,In Transit,1,,9593.13
ORD-104261,2024-03-14,Kandy-Hub,Central,Frozen,Delivered,2,2.0,8125.08
ORD-104344,2024-05-16,Kurunegala-West,North-Western,Dairy,Delivered,2,2.0,3330.46
ORD-101331,2024-09-18,Jaffna-North,Northern,Beverages,Delivered,4,4.0,3719.51
ORD-102017,2024-09-22,Jaffna-North,Northern,Beverages,Delivered,2,2.0,4958.56
ORD-102482,2024-03-06,Galle-South,Southern,Dairy,Cancelled,4,,2531.02
ORD-101358,2024-02-07,Colombo-Central,Western,Frozen,Delivered,5,5.0,10923.61
ORD-101329,2024-05-04,Jaffna-North,Northern,Produce,Cancelled,2,,2852.85
ORD-102150,2024-04-29,Galle-South,Southern,Dairy,Delayed,5,7.0,4868.2
ORD-102122,2024-07-31,Jaffna-North,Northern,Meat & Seafood,In Transit,4,,9316.08
ORD-103981,2024-02-02,Galle-South,Southern,Dairy,Delivered,4,4.0,5869.15
